ProductKey,Product Code,Product Name,ProductSubcategoryKey,Manufacturer,Brand,Color,Weight,Weight Unit Measure,Unit Cost,Unit Price,Available Date
575,"0305037","Contoso Projector 1080p X980 Black",19,"Contoso, Ltd","Contoso","Black",5.6,"pounds",760.38,2295,2006-03-16 00:00:00.000
576,"0305038","Contoso Projector 1080p X981 Black",19,"Contoso, Ltd","Contoso","Black",4.1,"pounds",827.97,2499,2009-03-08 00:00:00.000
577,"0305039","Contoso Projector 720p M620 Black",19,"Contoso, Ltd","Contoso","Black",6.8,"pounds",321.44,699,2007-02-09 00:00:00.000
578,"0305040","Contoso Projector 720p M621 Black",19,"Contoso, Ltd","Contoso","Black",9.6,"pounds",459.4,999,2007-02-08 00:00:00.000
579,"0305041","Contoso Projector 480p M480 Black",19,"Contoso, Ltd","Contoso","Black",11.9,"pounds",116.75,229,2005-02-09 00:00:00.000
580,"0305042","Contoso Projector 480p M481 Black",19,"Contoso, Ltd","Contoso","Black",4.8,"pounds",254.4,499,2005-12-09 00:00:00.000
581,"0305043","Contoso Screen 125in M250 Black",19,"Contoso, Ltd","Contoso","Black",12.3,"pounds",152.08,459,2008-05-31 00:00:00.000
582,"0305044","Contoso Screen 113in M251 Black",19,"Contoso, Ltd","Contoso","Black",6,"pounds",137.5,299,2008-02-08 00:00:00.000
583,"0305045","Contoso Screen 106in M060 Black",19,"Contoso, Ltd","Contoso","Black",5.1,"pounds",83.16,251,2008-01-02 00:00:00.000
584,"0305046","Contoso Screen 100in E010 Black",19,"Contoso, Ltd","Contoso","Black",4.3,"pounds",62.95,190,2007-01-04 00:00:00.000
585,"0305047","Contoso Screen 85in E085 Black",19,"Contoso, Ltd","Contoso","Black",16.5,"pounds",70.87,139,2006-01-05 00:00:00.000
586,"0305048","Contoso Screen 80in E080 Black",19,"Contoso, Ltd","Contoso","Black",5.1,"pounds",55.57,109,2005-03-08 00:00:00.000
743,"0308001","Contoso Rechargeable Battery E100 Black",22,"Contoso, Ltd","Contoso","Black",12.8,"pounds",6.6,12.95,2005-04-16 00:00:00.000
744,"0308002","Contoso Dual USB Power Adapter - power adapter E300 Black",22,"Contoso, Ltd","Contoso","Black",8.2,"pounds",20.34,39.9,2006-02-05 00:00:00.000
745,"0308003","Contoso Car power adapter M90 Black",22,"Contoso, Ltd","Contoso","Black",23.5,"pounds",9.17,19.95,2005-01-03 00:00:00.000
746,"0308004","Contoso Notebook Peripheral Kit M69 Black",22,"Contoso, Ltd","Contoso","Black",16.5,"pounds",7.59,16.5,2006-07-13 00:00:00.000
747,"0308005","Contoso Mouse Lock Bundle E200 Black",22,"Contoso, Ltd","Contoso","Black",17.3,"pounds",6.6,12.95,2006-04-16 00:00:00.000
748,"0308006","Contoso Education Supplies Bundle E200 Black",22,"Contoso, Ltd","Contoso","Black",16,"pounds",6.88,13.5,2006-03-02 00:00:00.000
749,"0308007","Contoso Laptop Starter Bundle M200 Black",22,"Contoso, Ltd","Contoso","Black",17,"pounds",7.59,16.5,2007-11-13 00:00:00.000
750,"0308008","Contoso Education Essentials Bundle M300 Black",22,"Contoso, Ltd","Contoso","Black",20.8,"pounds",4.37,9.5,2006-12-31 00:00:00.000
751,"0308009","Contoso Desktop Alternative Bundle E200 Black",22,"Contoso, Ltd","Contoso","Black",22.2,"pounds",5.86,11.5,2005-06-16 00:00:00.000
752,"0308010","Contoso Power Inverter - DC to AC power inverter E900 Black",22,"Contoso, Ltd","Contoso","Black",12,"pounds",4.84,9.5,2006-09-03 00:00:00.000
753,"0308011","Contoso Smart Battery M901 Black",22,"Contoso, Ltd","Contoso","Black",12.5,"pounds",5.29,11.5,2007-02-28 00:00:00.000
754,"0308012","Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Black",22,"Contoso, Ltd","Contoso","Black",29,"pounds",15.24,29.9,2006-07-13 00:00:00.000
755,"0308013","Contoso Home/Office Laptop Power Adapter E300 Black",22,"Contoso, Ltd","Contoso","Black",24.6,"pounds",13,25.5,2006-09-16 00:00:00.000
756,"0308014","Contoso USB 2.0 Dock Station docking station M800 Black",22,"Contoso, Ltd","Contoso","Black",25,"pounds",13.75,29.9,2006-08-02 00:00:00.000
757,"0308015","Contoso Enhanced Capacity Battery M800 Black",22,"Contoso, Ltd","Contoso","Black",16.8,"pounds",12.83,27.9,2005-11-13 00:00:00.000
758,"0308016","Contoso Connectivity Starter Kit Smart Buy M680 Black",22,"Contoso, Ltd","Contoso","Black",15,"pounds",12.83,27.9,2007-11-15 00:00:00.000
759,"0308017","Contoso 90W AC/DC Power Adapter E300 Black",22,"Contoso, Ltd","Contoso","Black",19,"pounds",6.07,11.9,2005-06-16 00:00:00.000
760,"0308018","Contoso Reserve Pen - Tablet Pen E200 Black",22,"Contoso, Ltd","Contoso","Black",7,"pounds",7.09,13.9,2009-04-11 00:00:00.000
761,"0308019","Contoso USB Data Link-direct connect adapter E600 Black",22,"Contoso, Ltd","Contoso","Black",23,"pounds",8.62,16.9,2006-07-03 00:00:00.000
762,"0308020","Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Black",22,"Contoso, Ltd","Contoso","Black",16.8,"pounds",11.23,33.9,2008-09-30 00:00:00.000
763,"0308021","Contoso Digital camera accessory kit M200 Black",22,"Contoso, Ltd","Contoso","Black",8.4,"pounds",10.99,23.9,2005-04-16 00:00:00.000
764,"0308022","Contoso Leather Case - case for digital photo camera X20 Black",22,"Contoso, Ltd","Contoso","Black",12,"pounds",13.22,39.9,2008-02-05 00:00:00.000
765,"0308023","Contoso Lens cap E80 Black",22,"Contoso, Ltd","Contoso","Black",24,"pounds",15.27,29.95,2009-01-03 00:00:00.000
766,"0308024","Contoso Battery charger - bike E200 Black",22,"Contoso, Ltd","Contoso","Black",12.6,"pounds",10.15,19.9,2005-07-30 00:00:00.000
767,"0308025","Contoso USB Optical Mouse E200 Black",22,"Contoso, Ltd","Contoso","Black",13.03,"pounds",7.9,15.5,2006-05-16 00:00:00.000
768,"0308026","Contoso ADSL Modem Splitter/Filter X 1 E100 Black",22,"Contoso, Ltd","Contoso","Black",15.6,"pounds",9.13,17.9,2007-11-02 00:00:00.000
769,"0308027","Contoso ADSL Modem Splitter/Filter X 2 E200 Black",22,"Contoso, Ltd","Contoso","Black",12,"pounds",11.68,22.9,2008-05-05 00:00:00.000
770,"0308028","Contoso ADSL Modem Splitter/Filter X 3 E300 Black",22,"Contoso, Ltd","Contoso","Black",12.3,"pounds",26.97,52.9,2009-03-31 00:00:00.000
771,"0308029","Contoso USB Wave Multi-media Keyboard E280 Black",22,"Contoso, Ltd","Contoso","Black",28,"pounds",8.11,15.9,2006-08-08 00:00:00.000
772,"0308030","Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Black",22,"Contoso, Ltd","Contoso","Black",23.6,"pounds",6.07,11.9,2006-09-19 00:00:00.000
1076,"0402033","Contoso SLR Camera X142 Black",24,"Contoso, Ltd","Contoso","Black",6.1,"pounds",211.05,637,2005-04-16 00:00:00.000
1077,"0402034","Contoso SLR Camera 35"" X358 Black",24,"Contoso, Ltd","Contoso","Black",4.9,"pounds",188.19,568,2006-02-05 00:00:00.000
1078,"0402035","Contoso SLR Camera M142 Black",24,"Contoso, Ltd","Contoso","Black",4.9,"pounds",144.4,314,2005-01-03 00:00:00.000
1079,"0402036","Contoso SLR Camera 35"" M358 Black",24,"Contoso, Ltd","Contoso","Black",5.2,"pounds",164.63,358,2006-07-13 00:00:00.000
1316,"0501001","Contoso Single-line phones E10 Black",29,"Contoso, Ltd","Contoso","Black",5.5,"pounds",5.09,9.99,2005-04-16 00:00:00.000
1317,"0501002","Contoso Dual Handset Cordless Phone System  E20 Black",29,"Contoso, Ltd","Contoso","Black",6,"pounds",6.62,12.99,2006-02-05 00:00:00.000
1318,"0501003","Contoso 3 Handset Cordless Phone System  E30 Black",29,"Contoso, Ltd","Contoso","Black",1.5,"pounds",8.66,16.99,2005-01-03 00:00:00.000
1319,"0501004","Contoso Multi-line phones M30 Black",29,"Contoso, Ltd","Contoso","Black",1.6,"pounds",10.57,22.99,2006-07-13 00:00:00.000
1320,"0501005","Contoso KSU-less key system M38 Black",29,"Contoso, Ltd","Contoso","Black",1.7,"pounds",12.41,26.99,2004-04-16 00:00:00.000
1321,"0501006","Contoso Hybrid system M60 Black",29,"Contoso, Ltd","Contoso","Black",2.2,"pounds",13.33,28.99,2006-03-02 00:00:00.000
1322,"0501007","Contoso Private Branch Exchange M88 Black",29,"Contoso, Ltd","Contoso","Black",2.4,"pounds",15.17,32.99,2007-11-13 00:00:00.000
1323,"0501008","Contoso 4 Handset Cordless Phone System M86 Black",29,"Contoso, Ltd","Contoso","Black",2,"pounds",16.55,35.99,2006-12-31 00:00:00.000
1324,"0501009","Contoso Private Automatic Branch Exchange M65 Black",29,"Contoso, Ltd","Contoso","Black",2.4,"pounds",17.93,38.99,2005-06-16 00:00:00.000
1325,"0501010","Contoso Electronic Private Automatic Branch Exchange M90 Black",29,"Contoso, Ltd","Contoso","Black",2.7,"pounds",18.39,39.99,2006-09-03 00:00:00.000
1326,"0501011","Contoso Centrex Phone System L10 Black",29,"Contoso, Ltd","Contoso","Black",2,"pounds",14.24,42.99,2007-02-28 00:00:00.000
1327,"0501012","Contoso In front of Centrex L15 Black",29,"Contoso, Ltd","Contoso","Black",5,"pounds",15.57,46.99,2006-07-13 00:00:00.000
1328,"0501013","Contoso behind Centrex X15 Black",29,"Contoso, Ltd","Contoso","Black",2.7,"pounds",16.56,49.99,2004-09-16 00:00:00.000
1329,"0501014","Contoso Phone with 13-Number Memory (210) M301 Black",29,"Contoso, Ltd","Contoso","Black",1.5,"pounds",7.81,16.99,2006-08-02 00:00:00.000
1330,"0501015","Contoso Expandable Cordless Phone System M008 Black",29,"Contoso, Ltd","Contoso","Black",8,"pounds",10.57,22.99,2005-11-13 00:00:00.000
1331,"0501016","Contoso Phone System Accessory Handset with Charger M308 Black",29,"Contoso, Ltd","Contoso","Black",2.9,"pounds",12.41,26.99,2007-11-15 00:00:00.000
1332,"0501017","Contoso 2-Line Corded Cordless Telephone M202 Black",29,"Contoso, Ltd","Contoso","Black",2.2,"pounds",13.33,28.99,2005-06-16 00:00:00.000
1333,"0501018","Contoso 4-Line Corded Cordless Telephone M203 Black",29,"Contoso, Ltd","Contoso","Black",2.4,"pounds",15.17,32.99,2009-04-11 00:00:00.000
1334,"0501019","Contoso Expandable 3-Handset Cordless Phone System M204 Black",29,"Contoso, Ltd","Contoso","Black",2,"pounds",16.55,35.99,2006-07-03 00:00:00.000
1335,"0501020","Contoso Expandable 2-Handset Cordless Phone System M205 Black",29,"Contoso, Ltd","Contoso","Black",2.4,"pounds",18.48,40.19,2008-09-30 00:00:00.000
1336,"0501021","Contoso Expandable 4-Handset Cordless Phone System M206 Black",29,"Contoso, Ltd","Contoso","Black",2.7,"pounds",20.15,43.81,2005-04-16 00:00:00.000
1337,"0501022","Contoso Expandable1-Handset Cordless Phone System M207 Black",29,"Contoso, Ltd","Contoso","Black",2,"pounds",21.82,47.44,2008-02-05 00:00:00.000
1338,"0501023","Contoso Digital Cordless Expansion Handset Phone M900 Black",29,"Contoso, Ltd","Contoso","Black",5,"pounds",15.17,32.99,2009-01-03 00:00:00.000
1339,"0501024","Contoso 2-Line Speakerphone M109 Black",29,"Contoso, Ltd","Contoso","Black",2.7,"pounds",16.55,35.99,2005-07-30 00:00:00.000
1340,"0501025","Contoso Phone with Memory Dialing-single line E88 Black",29,"Contoso, Ltd","Contoso","Black",1.5,"pounds",7.23,14.19,2006-05-16 00:00:00.000
1341,"0501026","Contoso Phone with Memory Dialing-2 lines E90 Black",29,"Contoso, Ltd","Contoso","Black",8,"pounds",8.16,16,2008-11-02 00:00:00.000
1342,"0501027","Contoso Integrated Business Phone With card L10 Black",29,"Contoso, Ltd","Contoso","Black",2.9,"pounds",13.92,42,2005-05-05 00:00:00.000
1343,"0501028","Contoso Integrated Business Phone L08 Black",29,"Contoso, Ltd","Contoso","Black",5.5,"pounds",10.27,31,2007-03-31 00:00:00.000
1344,"0501029","Contoso Phone for MSN E200 Black",29,"Contoso, Ltd","Contoso","Black",6,"pounds",8.16,16,2006-08-08 00:00:00.000
1345,"0501030","Contoso 4-Line Expandable Cordless Phone System M900 Black",29,"Contoso, Ltd","Contoso","Black",1.5,"pounds",10.12,22,2006-09-19 00:00:00.000
1346,"0501031","Contoso Lifestyles Series - Big Button Cordless phone M800 Black",29,"Contoso, Ltd","Contoso","Black",1.6,"pounds",10.58,23,2006-02-28 00:00:00.000
1347,"0501032","Contoso Bedroom Phone with AM/FM Stereo and Call Waiting Caller ID M600 Black",29,"Contoso, Ltd","Contoso","Black",1.7,"pounds",9.66,21,2006-07-13 00:00:00.000
1348,"0501033","Contoso Waterproof Accessory Handset and Charging Cradle M609 Black",29,"Contoso, Ltd","Contoso","Black",2.2,"pounds",10.57,22.99,2006-11-18 00:00:00.000
1467,"0503060","Contoso Sharp Touch Screen Phones M910 Black",31,"Contoso, Ltd","Contoso","Black",1,"pounds",138.42,301,2006-02-28 00:00:00.000
1469,"0503062","Contoso Touch Screen Phones  - LCD M12 Black",31,"Contoso, Ltd","Contoso","Black",1,"pounds",91.97,200,2006-11-18 00:00:00.000
1616,"0602046","Contoso DVD Player M100 Black",35,"Contoso, Ltd","Contoso","Black",14,"pounds",26.21,56.99,2009-01-09 00:00:00.000
1622,"0602052","Contoso DVD Recorder L200 Black",35,"Contoso, Ltd","Contoso","Black",20,"pounds",72.56,219,2007-09-19 00:00:00.000
1627,"0602057","Contoso DVD 48 DVD Storage Binder M50 Black",35,"Contoso, Ltd","Contoso","Black",25,"pounds",8.27,17.99,2005-01-02 00:00:00.000
1628,"0602058","Contoso DVD 58 DVD Storage Binder M55 Black",35,"Contoso, Ltd","Contoso","Black",26,"pounds",6.39,13.89,2006-02-04 00:00:00.000
1629,"0602059","Contoso DVD 38 DVD Storage Binder E25 Black",35,"Contoso, Ltd","Contoso","Black",27,"pounds",5.09,9.99,2005-01-08 00:00:00.000
1630,"0602060","Contoso DVD 60 DVD Storage Binder L20 Black",35,"Contoso, Ltd","Contoso","Black",28,"pounds",7.58,22.89,2006-05-06 00:00:00.000
1631,"0602061","Contoso DVD 55DVD Storage Binder M56 Black",35,"Contoso, Ltd","Contoso","Black",29,"pounds",5.82,12.66,2005-01-02 00:00:00.000
1642,"0602072","Contoso DVD External DVD Burner M200 Black",35,"Contoso, Ltd","Contoso","Black",40,"pounds",26.62,57.88,2008-06-02 00:00:00.000
1646,"0602076","Contoso DVD 9-Inch Player Portable M300 Black",35,"Contoso, Ltd","Contoso","Black",44,"pounds",73.57,159.99,2006-05-06 00:00:00.000
1647,"0602077","Contoso DVD 12-Inch Player Portable M400 Black",35,"Contoso, Ltd","Contoso","Black",45,"pounds",82.77,179.99,2006-05-07 00:00:00.000
1648,"0602078","Contoso DVD 7-Inch Player Portable E200 Black",35,"Contoso, Ltd","Contoso","Black",46,"pounds",56.08,109.99,2006-05-08 00:00:00.000
1649,"0602079","Contoso DVD 14-Inch Player Portable L100 Black",35,"Contoso, Ltd","Contoso","Black",47,"pounds",86.14,259.99,2006-05-09 00:00:00.000
1650,"0602080","Contoso DVD 15-Inch Player Portable L200 Black",35,"Contoso, Ltd","Contoso","Black",48,"pounds",96.08,289.99,2006-05-10 00:00:00.000
2079,"0803097","Contoso Microwave 1.5CuFt X0110 Black",43,"Contoso, Ltd","Contoso","Black",37,"pounds",220.64,665.94,2009-01-02 00:00:00.000
2080,"0803098","Contoso Microwave 2.2CuFt M0125 Black",43,"Contoso, Ltd","Contoso","Black",37,"pounds",91.97,199.99,2008-01-04 00:00:00.000
2081,"0803099","Contoso Microwave 1.6CuFt M0125 Black",43,"Contoso, Ltd","Contoso","Black",39,"pounds",82.77,179.99,2007-01-05 00:00:00.000
2082,"0803100","Contoso Microwave 1.0CuFt E0110 Black",43,"Contoso, Ltd","Contoso","Black",37,"pounds",71.37,139.99,2006-03-08 00:00:00.000
2083,"0803101","Contoso Microwave 0.9CuFt E0090 Black",43,"Contoso, Ltd","Contoso","Black",37,"pounds",50.98,99.99,2005-02-09 00:00:00.000
2084,"0803102","Contoso Microwave 0.8CuFt E0080 Black",43,"Contoso, Ltd","Contoso","Black",37,"pounds",48.43,94.99,2004-02-08 00:00:00.000
2116,"0805001","Contoso Coffee Maker Super-Auto 12C X1250 Black",45,"Contoso, Ltd","Contoso","Black",11.6,"pounds",546.68,1650,2008-02-14 00:00:00.000
2117,"0805002","Contoso Coffee Maker Auto 10C M1000 Black",45,"Contoso, Ltd","Contoso","Black",24.3,"pounds",343.05,745.99,2008-01-04 00:00:00.000
2118,"0805003","Contoso Coffee Maker 12C M1000 Black",45,"Contoso, Ltd","Contoso","Black",26.2,"pounds",204.64,445,2007-01-05 00:00:00.000
2119,"0805004","Contoso Coffee Maker Auto 5C E0900 Black",45,"Contoso, Ltd","Contoso","Black",19,"pounds",83.1,163,2006-03-08 00:00:00.000
2120,"0805005","Contoso Coffee Maker 5C E0900 Black",45,"Contoso, Ltd","Contoso","Black",30,"pounds",75.96,149,2005-02-09 00:00:00.000
2121,"0805006","Contoso Coffee Maker 4C E0800 Black",45,"Contoso, Ltd","Contoso","Black",5.4,"pounds",66.23,129.9,2004-03-09 00:00:00.000
808,"0308066","Contoso Rechargeable Battery E100 Grey",22,"Contoso, Ltd","Contoso","Grey",7,"pounds",6.6,12.95,2005-04-16 00:00:00.000
809,"0308067","Contoso Dual USB Power Adapter - power adapter E300 Grey",22,"Contoso, Ltd","Contoso","Grey",11.3,"pounds",20.34,39.9,2006-02-05 00:00:00.000
810,"0308068","Contoso Car power adapter M90 Grey",22,"Contoso, Ltd","Contoso","Grey",7.4,"pounds",9.17,19.95,2005-01-03 00:00:00.000
811,"0308069","Contoso Notebook Peripheral Kit M69 Grey",22,"Contoso, Ltd","Contoso","Grey",4,"pounds",7.59,16.5,2006-07-13 00:00:00.000
812,"0308070","Contoso Mouse Lock Bundle E200 Grey",22,"Contoso, Ltd","Contoso","Grey",14.4,"pounds",6.6,12.95,2006-04-16 00:00:00.000
813,"0308071","Contoso Education Supplies Bundle E200 Grey",22,"Contoso, Ltd","Contoso","Grey",15,"pounds",6.88,13.5,2006-03-02 00:00:00.000
814,"0308072","Contoso Laptop Starter Bundle M200 Grey",22,"Contoso, Ltd","Contoso","Grey",6.7,"pounds",7.59,16.5,2007-11-13 00:00:00.000
815,"0308073","Contoso Education Essentials Bundle M300 Grey",22,"Contoso, Ltd","Contoso","Grey",10,"pounds",4.37,9.5,2006-12-31 00:00:00.000
816,"0308074","Contoso Desktop Alternative Bundle E200 Grey",22,"Contoso, Ltd","Contoso","Grey",14.4,"pounds",5.86,11.5,2005-06-16 00:00:00.000
817,"0308075","Contoso Power Inverter - DC to AC power inverter E900 Grey",22,"Contoso, Ltd","Contoso","Grey",25,"pounds",4.84,9.5,2006-09-03 00:00:00.000
818,"0308076","Contoso Smart Battery M901 Grey",22,"Contoso, Ltd","Contoso","Grey",3.7,"pounds",5.29,11.5,2007-02-28 00:00:00.000
819,"0308077","Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub E80 Grey",22,"Contoso, Ltd","Contoso","Grey",8,"pounds",15.24,29.9,2006-07-13 00:00:00.000
820,"0308078","Contoso Home/Office Laptop Power Adapter E300 Grey",22,"Contoso, Ltd","Contoso","Grey",8.7,"pounds",13,25.5,2006-09-16 00:00:00.000
821,"0308079","Contoso USB 2.0 Dock Station docking station M800 Grey",22,"Contoso, Ltd","Contoso","Grey",9,"pounds",13.75,29.9,2006-08-02 00:00:00.000
822,"0308080","Contoso Enhanced Capacity Battery M800 Grey",22,"Contoso, Ltd","Contoso","Grey",10.6,"pounds",12.83,27.9,2005-11-13 00:00:00.000
823,"0308081","Contoso Connectivity Starter Kit Smart Buy M680 Grey",22,"Contoso, Ltd","Contoso","Grey",14.2,"pounds",12.83,27.9,2007-11-15 00:00:00.000
824,"0308082","Contoso 90W AC/DC Power Adapter E300 Grey",22,"Contoso, Ltd","Contoso","Grey",25,"pounds",6.07,11.9,2005-06-16 00:00:00.000
825,"0308083","Contoso Reserve Pen - Tablet Pen E200 Grey",22,"Contoso, Ltd","Contoso","Grey",32,"pounds",7.09,13.9,2009-04-11 00:00:00.000
826,"0308084","Contoso USB Data Link - direct connect adapter E600 Grey",22,"Contoso, Ltd","Contoso","Grey",27.1,"pounds",8.62,16.9,2006-07-03 00:00:00.000
827,"0308085","Contoso Primary Extended Capacity Battery Pack - notebook battery X100 Grey",22,"Contoso, Ltd","Contoso","Grey",13,"pounds",11.23,33.9,2008-09-30 00:00:00.000
828,"0308086","Contoso Digital camera accessory kit M200 Grey",22,"Contoso, Ltd","Contoso","Grey",14.1,"pounds",10.99,23.9,2005-04-16 00:00:00.000
829,"0308087","Contoso Leather Case - case for digital photo camera X20 Grey",22,"Contoso, Ltd","Contoso","Grey",12.2,"pounds",13.22,39.9,2008-02-05 00:00:00.000
830,"0308088","Contoso Lens cap E80 Grey",22,"Contoso, Ltd","Contoso","Grey",17,"pounds",15.27,29.95,2009-01-03 00:00:00.000
831,"0308089","Contoso Battery charger - bike E200 Grey",22,"Contoso, Ltd","Contoso","Grey",14,"pounds",10.15,19.9,2005-07-30 00:00:00.000
832,"0308090","Contoso USB Optical Mouse E200 Grey",22,"Contoso, Ltd","Contoso","Grey",14.4,"pounds",7.9,15.5,2006-05-16 00:00:00.000
833,"0308091","Contoso ADSL Modem Splitter/Filter X 1 E100 Grey",22,"Contoso, Ltd","Contoso","Grey",28,"pounds",9.13,17.9,2008-11-02 00:00:00.000
834,"0308092","Contoso ADSL Modem Splitter/Filter X 2 E200 Grey",22,"Contoso, Ltd","Contoso","Grey",18.4,"pounds",11.68,22.9,2009-05-05 00:00:00.000
835,"0308093","Contoso ADSL Modem Splitter/Filter X 3 E300 Grey",22,"Contoso, Ltd","Contoso","Grey",10,"pounds",26.97,52.9,2009-03-31 00:00:00.000
836,"0308094","Contoso USB Wave Multi-Media Keyboard E280 Grey",22,"Contoso, Ltd","Contoso","Grey",22,"pounds",8.11,15.9,2006-08-08 00:00:00.000
837,"0308095","Contoso Cables To Go USB 2.0 Hard Drive Enclosure E920 Grey",22,"Contoso, Ltd","Contoso","Grey",12.4,"pounds",6.07,11.9,2006-09-19 00:00:00.000
1084,"0402041","Contoso SLR Camera X143 Grey",24,"Contoso, Ltd","Contoso","Grey",4.6,"pounds",214.03,646,2005-06-16 00:00:00.000
1085,"0402042","Contoso SLR Camera 35"" X358 Grey",24,"Contoso, Ltd","Contoso","Grey",4.65,"pounds",188.19,568,2006-09-03 00:00:00.000
1086,"0402043","Contoso SLR Camera M143 Grey",24,"Contoso, Ltd","Contoso","Grey",4.8,"pounds",139.8,304,2007-02-28 00:00:00.000
1087,"0402044","Contoso SLR Camera 35"" M358 Grey",24,"Contoso, Ltd","Contoso","Grey",4.9,"pounds",164.63,358,2006-07-13 00:00:00.000
1382,"0501067","Contoso Single-line phones E10 Grey",29,"Contoso, Ltd","Contoso","Grey",2.2,"pounds",5.09,9.99,2005-04-16 00:00:00.000
1383,"0501068","Contoso Dual Handset Cordless Phone System E20 Grey",29,"Contoso, Ltd","Contoso","Grey",2.4,"pounds",6.62,12.99,2006-02-05 00:00:00.000
1384,"0501069","Contoso 3 Handset Cordless Phone System E30 Grey",29,"Contoso, Ltd","Contoso","Grey",2,"pounds",8.66,16.99,2005-01-03 00:00:00.000
1385,"0501070","Contoso Multi-line phones M30 Grey",29,"Contoso, Ltd","Contoso","Grey",2.4,"pounds",10.57,22.99,2006-07-13 00:00:00.000
1386,"0501071","Contoso KSU-less key system M38 Grey",29,"Contoso, Ltd","Contoso","Grey",2.7,"pounds",12.41,26.99,2004-04-16 00:00:00.000
1387,"0501072","Contoso Hybrid system M60 Grey",29,"Contoso, Ltd","Contoso","Grey",2,"pounds",13.33,28.99,2006-03-02 00:00:00.000
1388,"0501073","Contoso Private Branch Exchange M88 Grey",29,"Contoso, Ltd","Contoso","Grey",5,"pounds",15.17,32.99,2007-11-13 00:00:00.000
1389,"0501074","Contoso 4 Handset Cordless Phone System M86 Grey",29,"Contoso, Ltd","Contoso","Grey",5.5,"pounds",16.55,35.99,2006-12-31 00:00:00.000
1390,"0501075","Contoso Private Automatic Branch Exchange M65 Grey",29,"Contoso, Ltd","Contoso","Grey",6,"pounds",17.93,38.99,2005-06-16 00:00:00.000
1391,"0501076","Contoso Electronic Private Automatic Branch Exchange M90 Grey",29,"Contoso, Ltd","Contoso","Grey",1.5,"pounds",18.39,39.99,2006-09-03 00:00:00.000
1392,"0501077","Contoso Centrex Phone System L10 Grey",29,"Contoso, Ltd","Contoso","Grey",1.6,"pounds",14.24,42.99,2007-02-28 00:00:00.000
1393,"0501078","Contoso In front of Centrex L15 Grey",29,"Contoso, Ltd","Contoso","Grey",1.7,"pounds",15.57,46.99,2006-07-13 00:00:00.000
1394,"0501079","Contoso behind Centrex X15 Grey",29,"Contoso, Ltd","Contoso","Grey",2.2,"pounds",16.56,49.99,2004-09-16 00:00:00.000
1395,"0501080","Contoso Phone with 13-Number Memory (210) M301 Grey",29,"Contoso, Ltd","Contoso","Grey",2.1,"pounds",7.81,16.99,2006-08-02 00:00:00.000
1396,"0501081","Contoso Expandable Cordless Phone System M008 Grey",29,"Contoso, Ltd","Contoso","Grey",5,"pounds",10.57,22.99,2005-11-13 00:00:00.000
1397,"0501082","Contoso Phone System Accessory Handset with Charger M308 Grey",29,"Contoso, Ltd","Contoso","Grey",2.7,"pounds",12.41,26.99,2007-11-15 00:00:00.000
1398,"0501083","Contoso 2-Line Corded Cordless Telephone M202 Grey",29,"Contoso, Ltd","Contoso","Grey",1.5,"pounds",13.33,28.99,2005-06-16 00:00:00.000
1399,"0501084","Contoso 4-Line Corded Cordless Telephone M203 Grey",29,"Contoso, Ltd","Contoso","Grey",8,"pounds",15.17,32.99,2009-04-11 00:00:00.000
1400,"0501085","Contoso Expandable 3-Handset Cordless Phone System M204 Grey",29,"Contoso, Ltd","Contoso","Grey",2.9,"pounds",16.55,35.99,2006-07-03 00:00:00.000
1401,"0501086","Contoso Expandable 2-Handset Cordless Phone System M205 Grey",29,"Contoso, Ltd","Contoso","Grey",5.5,"pounds",18.48,40.19,2008-09-30 00:00:00.000
1402,"0501087","Contoso Expandable 4-Handset Cordless Phone System M206 Grey",29,"Contoso, Ltd","Contoso","Grey",6,"pounds",20.15,43.81,2005-04-16 00:00:00.000
1403,"0501088","Contoso Expandable1-Handset Cordless Phone System M207 Grey",29,"Contoso, Ltd","Contoso","Grey",1.5,"pounds",21.82,47.44,2008-02-05 00:00:00.000
1404,"0501089","Contoso Digital Cordless Expansion Handset Phone M900 Grey",29,"Contoso, Ltd","Contoso","Grey",1.6,"pounds",15.17,32.99,2009-01-03 00:00:00.000
1405,"0501090","Contoso 2-Line Speakerphone M109 Grey",29,"Contoso, Ltd","Contoso","Grey",1.7,"pounds",16.55,35.99,2005-07-30 00:00:00.000
1406,"0501091","Contoso Phone with Memory Dialing-single line E88 Grey",29,"Contoso, Ltd","Contoso","Grey",2.2,"pounds",7.23,14.19,2006-05-16 00:00:00.000
1407,"0501092","Contoso Phone with Memory Dialing-2 lines E90 Grey",29,"Contoso, Ltd","Contoso","Grey",2.7,"pounds",8.16,16,2008-11-02 00:00:00.000
1619,"0602049","Contoso DVD Player M130 Grey",35,"Contoso, Ltd","Contoso","Grey",17,"pounds",27.59,59.99,2009-01-09 00:00:00.000
1625,"0602055","Contoso DVD Recorder L230 Grey",35,"Contoso, Ltd","Contoso","Grey",23,"pounds",72.56,219,2007-09-19 00:00:00.000
