GeographyKey|GeographyType|ContinentName|CityName|StateProvinceName|RegionCountryName|Geometry|ETLLoadID|LoadDate|UpdateDate
751|City|Europe|Glasgow|Scotland|United Kingdom|0x00000000010C0DE02D90A0B056C0FBCBEEC9C3BA4340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
752|City|Europe|Hofheim am Taunus|Hesse|Germany |0xE6100000010CBB61DBA2CCE620402575029A080B4940|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
753|City|Europe|Knotty Ash|England |United Kingdom|0xE6100000010C062FFA0AD20C07C0764F1E166AB54A40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
754|City|Europe|Koln|North Rhine-Westphalia|Germany |0xE6100000010C13B875374FD51B40C6DCB5847C784940|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
755|City|Europe|Lancashire|England |United Kingdom|0xE6100000010C0A68226C787A06C05839B4C876064B40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
756|City|Europe|Landstuhl|Rhineland-Palatinate|Germany |0xE6100000010CB77F65A549491E40772D211FF4B44840|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
757|City|Europe|Lisbon|Lisboa Region|Portugal|0x00000000010CED9E3C2CD42A54C06D567DAEB6524540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
758|City|Europe|Ljubljana|Ljubljana|Slovenia|0xE6100000010CF931E6AE25042D4011363CBD52064740|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
759|City|Europe|Lyon|Rhone-Alpes |France|0xE6100000010C9E077767ED5613406E3480B740E24640|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
760|City|Europe|Madrid|Madrid|Spain|0x00000000010CC5FEB27BF27457C04694F6065FF04440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
761|City|Europe|Manchester|England |United Kingdom|0x00000000010CC364AA60545652C0499D8026C2164540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
762|City|Europe|Marseille|Provence-Alpes-Cote d'Azur|France|0xE6100000010C0E2DB29DEF871540CBA145B6F3A54540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
763|City|Europe|Milan|Lombardia|Italy    |0x00000000010CB30C71AC8B2B56C02497FF907ED34340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
764|City|Europe|Moscow|Moskovskaya oblast|Russia|0x00000000010C62105839B4285BC0FCA9F1D24DD24540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
765|City|Europe|Munich|Bavaria|Germany |0x00000000010C3D0AD7A370B558C0A089B0E1E9554840|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
766|City|Europe|Nantes|Pays de la Loire|France|0xE6100000010C6002B7EEE629F9BF07CE1951DA9B4740|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
767|City|Europe|Nice|Alpes-Maritimes|France|0x00000000010C6891ED7C3FB55EC0AC1C5A643B8F4340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
768|City|Europe|Nizhny Novgorod |Nizhny Novgorod Oblast|Russia|0xE6100000010C1B0DE02D90004640A779C7293A2A4C40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
769|City|Europe|Bamberg|Bavaria|Germany |0xE6100000010C9F3C2CD49AC62540DF4F8D976EF24840|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
770|City|Europe|Ramstein|Rhineland-Palatinate|Germany |0xE6100000010CEDD808C4EB3A1E40E10B93A982B94840|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
771|City|Europe|Roma|Roma|Italy    |0xE6100000010CB22E6EA301FC28401973D712F2F14440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
772|City|Europe|Saint Petersburg|Northwestern|Russia|0x00000000010C83C0CAA145AA54C05917B7D100CE3B40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
773|City|Europe|Stockholm|Stockholms|Sweden |0xE6100000010C8A1F63EE5A123240FD87F4DBD7A94D40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
774|City|Europe|Stockport|England |United Kingdom|0xE6100000010C001DE6CB0B3001C087A757CA32B44A40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
775|City|Europe|Strasbourg|Bas-Rhin|France|0xE6100000010C33E197FA79F31E408A8EE4F21F4A4840|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
776|City|Europe|Torino|Province of Turin|Italy    |0xE6100000010CC63368E89FC01E405305A3923A894640|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
777|City|Europe|Toulouse|Midi-Pyrenees|France|0xE6100000010C020EA14ACD1EF73F13F241CF66CD4540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
778|City|Europe|Valletta|Valletta|Malta|0xE6100000010C17D9CEF753032D40F90FE9B7AFF34140|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
779|City|Europe|Venezia|Venice|Italy    |0xE6100000010CCCEEC9C342AD2840C898BB9690B74640|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
780|City|Europe|Warsaw|Warszawa|Poland |0x00000000010C6FF085C9541555C0280F0BB5A6494440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
781|City|Europe|West Yorkshire|England |United Kingdom|0xE6100000010CBE6A65C22FF5F8BF0F9C33A2B4E74A40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
782|City|North America|Albany|New York|United States|0x00000000010C60764F1E160254C064CC5D4BC87F4440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
783|City|North America|Alexandria|Virginia|United States|0x00000000010C29ED0DBE30C953C024B9FC87F4434340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
784|City|North America|Anchorage|Alaska|United States|0x00000000010C6ABC749318B462C0F46C567DAE8E4E40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
785|City|North America|Annapolis|Maryland|United States|0x00000000010C82E2C798BB2253C0E6AE25E4837E4340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
786|City|North America|Appleton|Wisconsin|United States|0x00000000010CCE88D2DEE01F56C0C139234A7B234640|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
787|City|North America|Arlington|Texas|United States|0x00000000010C5F984C158C3255C0BEC1172653A54240|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
788|City|North America|Atlantic City |New Jersey|United States|0x00000000010C64CC5D4BC89B52C091ED7C3F35AE4340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
789|City|North America|Attleboro|Massachusetts|United States|0x00000000010CD0D556EC2FD351C02BF697DD93F74440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
790|City|North America|Aurora|Colorado|United States|0x00000000010CAF25E4839E3958C00AD7A3703D524440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
791|City|North America|Austin|Texas|United States|0x00000000010C0C022B87166D58C03CBD5296216E3E40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
792|City|North America|Back River|Maryland|United States|0xE6100000010CDD240681951F53C01FF46C567DA64340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
793|City|North America|Bacliff|Texas|United States|0xE6100000010C0F0BB5A679BF57C050FC1873D7823D40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
794|City|North America|Baltimore|Maryland|United States|0x00000000010C9EEFA7C64B2753C04850FC1873A74340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
795|City|North America|Bangor|Maine|United States|0x00000000010C4703780B247451C0FAEDEBC0394B4640|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
796|City|North America|Bar Harbor|Maine|United States|0x00000000010CE10B93A9820D51C0D200DE0209324640|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
797|City|North America|Bayonne |New Jersey|United States|0x00000000010CC976BE9F1A8752C03F575BB1BF544440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
798|City|North America|Beaumont|Texas|United States|0x00000000010C992A1895D4D957C0D1915CFE434A3E40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
799|City|North America|Berthoud|Colorado|United States|0x00000000010CBE9F1A2FDD445AC0ACADD85F76274440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
800|City|North America|Bethesda|Maryland|United States|0x00000000010CA69BC420B04653C02CD49AE61D7F4340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
801|City|North America|Bridgeport|Connecticut|United States|0xE6100000010C86C954C1A84C52C00612143FC6944440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
802|City|North America|Boston|Massachusetts|United States|0x00000000010CA323B9FC87C451C0068195438B2C4540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
803|City|North America|Boulder|Colorado|United States|0x00000000010C560E2DB29D4F5AC0EC51B81E85034440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
804|City|North America|Brooklyn|New York|United States|0x00000000010C41F163CC5D9352C0F2D24D6210584440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
805|City|North America|Buffalo|New York|United States|0x00000000010C1B0DE02D90D853C0EE7C3F355E724540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
806|City|North America|Burlington|Wisconsin|United States|0x00000000010CF2B0506B9A3753C01895D40968DA4440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
807|City|North America|Cape Canaveral|Florida|United States|0x00000000010C9FCDAACFD52654C02FDD240681653C40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
808|City|North America|Cape May|New Jersey|United States|0x00000000010C4FAF946588BB52C0A8C64B3789794340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
809|City|North America|Castle Rock|Colorado|United States|0x00000000010CCDCCCCCCCC1C5AC0FB3A70CE88CA4340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
810|City|North America|Charleston |South Carolina|United States|0x00000000010C0E2DB29DEF3B54C05F29CB10C79A4140|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
811|City|North America|Charlottesville |Virginia|United States|0x00000000010C6519E258179F53C0E78C28ED0D064340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
812|City|North America|Cheney|Washington|United States|0x00000000010CFA7E6ABC74635DC0211FF46C56C54740|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
813|City|North America|Cle Elum|Washington|United States|0x00000000010CC1CAA145B63B5EC07FFB3A70CE984740|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
814|City|North America|Clifton|New Jersey|United States|0x00000000010CBF0E9C33A29C52C05BD3BCE3145D4440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
815|City|North America|Dallas|Texas|United States|0x00000000010CA835CD3B4E3158C0211FF46C56754040|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
816|City|North America|Darien|Connecticut|United States|0x00000000010C1DC9E53FA4FB53C0BC0512143F764440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
817|City|North America|Denton|Texas|United States|0x00000000010C2AA913D044FC57C09487855AD3D44040|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
818|City|North America|Denver|Colorado|United States|0x00000000010C3F355EBA49245AC0DC4603780BDC4340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
819|City|North America|Desoto|Texas|United States|0x00000000010C1973D712F23558C03C4ED1915C4E4040|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
820|City|North America|East Orange |New Jersey|United States|0x00000000010CA1F831E6AE8D52C052499D8026624440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
821|City|North America|East Troy|Wisconsin|United States|0x00000000010CD1915CFE431A56C0B003E78C28654540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
822|City|North America|Edgerton|Wisconsin|United States|0x00000000010CC139234A7B6756C0EC2FBB270F634540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
823|City|North America|Elmira|New York|United States|0x00000000010C88855AD3BC3353C0302AA913D00C4540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
824|City|North America|Englewood|Colorado|United States|0x00000000010C54E3A59BC47059C0F2D24D6210C84340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
825|City|North America|Fall City|Washington|United States|0x00000000010CD122DBF97E7A5EC0DFE00B93A9CA4740|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
826|City|North America|Falmouth|Massachusetts|United States|0x00000000010C4DF38E5374C051C00E4FAF9465684540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
827|City|North America|Fond du Lac|Wisconsin|United States|0x00000000010C143FC6DCB51C56C0B537F8C264E24540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
828|City|North America|Fort Atkinson|Wisconsin|United States|0x00000000010CEE7C3F355E3656C01283C0CAA1754540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
829|City|North America|Fort Collins|Colorado|United States|0xE6100000010CD9CEF753E3455AC08CDB68006F494440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
830|City|North America|Fort Lauderdale|Florida|United States|0x00000000010CD0B359F5B90A54C02D211FF46C263A40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
831|City|North America|Fort Worth|Texas|United States|0x00000000010CD49AE61DA75458C0FED478E926614040|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
832|City|North America|Framingham|Massachusetts|United States|0x00000000010C9E5E29CB10DB51C0E71DA7E848264540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
833|City|North America|Fredericksburg|Virginia|United States|0x00000000010C3480B74082CE53C05AF5B9DA8ADD4240|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
834|City|North America|Georgetown|Texas|United States|0x00000000010C744694F6064356C02A3A92CB7F284140|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
835|City|North America|Germantown|Maryland|United States|0x00000000010CAE47E17A14DE54C0363CBD5296E14340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
836|City|North America|Grand Junction|Colorado|United States|0x00000000010CE5D022DBF9EE5AC034A2B437F89A4340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
837|City|North America|Grand Prairie|Texas|United States|0x00000000010C66666666664258C05396218E75614040|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
838|City|North America|Granger|Washington|United States|0x00000000010C98DD938785D656C045D8F0F44A294540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
839|City|North America|Greeley|Colorado|United States|0x00000000010C2DB29DEFA72E5AC085EB51B81E354440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
840|City|North America|Green Bay|Wisconsin|United States|0x00000000010C12A5BDC1170256C0E25817B7D1404640|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
841|City|North America|Greenville|South Carolina|United States|0x00000000010C6C787AA52CA754C03D9B559FABC54140|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
842|City|North America|Hackensack |New Jersey|United States|0x00000000010C4A0C022B878252C018265305A3724440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
843|City|North America|Hartford|Connecticut|United States|0x00000000010C8D28ED0DBE7052C01E166A4DF3DE4440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
844|City|North America|Haverhill|Massachusetts|United States|0x00000000010C75029A081BC651C0D0B359F5B9624540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
845|City|North America|Hillsboro|Texas|United States|0x00000000010C96438B6CE73B5DC0F5B9DA8AFD254640|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
846|City|North America|Hingham|Massachusetts|United States|0x00000000010C4A7B832F4CBA51C0A913D044D8184540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
847|City|North America|Hoboken |New Jersey|United States|0x00000000010C7DD0B359F58152C011C7BAB88D5E4440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
848|City|North America|Holyoke|Massachusetts|United States|0x00000000010CE9482EFF211553C0105839B4C8FE4440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
849|City|North America|Houston|Texas|United States|0x00000000010C894160E5D0DA57C034A2B437F8D23D40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
850|City|North America|Howard|Maryland|United States|0x00000000010C4CA60A46250157C02BF697DD934F4440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
851|City|North America|Humble|Texas|United States|0x00000000010C8E75711B0DD057C01F85EB51B8FE3D40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
852|City|North America|Ithaca|New York|United States|0x00000000010C12143FC6DC3553C08FC2F5285C3F4540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
853|City|North America|Jacksonville|Florida|United States|0x00000000010C82E2C798BB8A54C0C6DCB5847CB03E40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
854|City|North America|Jersey City|New Jersey|United States|0x00000000010CA54E4013618352C096438B6CE75B4440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
855|City|North America|Kennebunkport|Maine|United States|0xE6100000010C43AD69DE719E51C07593180456AE4540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
856|City|North America|Kennewick|Washington|United States|0x00000000010C4260E5D022CB5DC0C3F5285C8F1A4740|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
857|City|North America|Key West|Florida|United States|0x00000000010CBC749318047254C072F90FE9B78F3840|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
858|City|North America|La Porte|Texas|United States|0x00000000010CE3A59BC420C856C0F697DD9387A54140|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
859|City|North America|Lafayette|Colorado|United States|0x00000000010C8FC2F5285CAF57C022FDF675E0044140|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
860|City|North America|Lakeland|Florida|United States|0x00000000010C287E8CB96B7D54C0F0164850FC083C40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
861|City|North America|Leominster|Massachusetts|United States|0x00000000010CDDB5847CD0EF51C06DE7FBA9F1424540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
862|City|North America|Lewiston|Maine|United States|0x00000000010CD50968226CA055C04694F6065F684640|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
863|City|North America|Lewisville|Texas|United States|0x00000000010C4703780B244C58C05F07CE1951B24040|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
864|City|North America|Litchfield County|Connecticut|United States|0xE6100000010CA2B437F8C24C52C039B4C876BEDF4440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
865|City|North America|Littleton|Colorado|United States|0x00000000010C4DF38E53749058C0764F1E166A254440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
866|City|North America|Longview|Texas|United States|0x00000000010C6ABC7493185459C0F5DBD78173D64140|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
867|City|North America|Loveland|Colorado|United States|0x00000000010CDE02098A1F8F58C0A54E401361034440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
868|City|North America|Lowell|Massachusetts|United States|0x00000000010C234A7B832F9452C017B7D100DE0A4540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
869|City|North America|Lynn|Massachusetts|United States|0x00000000010C52B81E85EB2152C091ED7C3F35EE4440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
870|City|North America|Madison|Wisconsin|United States|0x00000000010CF5DBD781733256C070CE88D2DEE04440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
871|City|North America|Manitowoc|Wisconsin|United States|0x00000000010C1CEBE2361AEC55C0C2172653050B4640|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
872|City|North America|Marshall|Texas|United States|0x00000000010C26E4839ECDAE56C0F931E6AE251C4440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
873|City|North America|Martinsville |Virginia|United States|0x00000000010CDC4603780B5C54C0C898BB9690AF4240|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
874|City|North America|Menasha|Wisconsin|United States|0x00000000010CDFE00B93A91A56C0A5BDC117261B4640|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
875|City|North America|Miami|Florida|United States|0x00000000010C492EFF21FD1E54C0AC8BDB6800EF3940|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
876|City|North America|Midland|Texas|United States|0x00000000010C2CD49AE61D0758C0C0EC9E3C2CCC4140|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
877|City|North America|Milliken|Colorado|United States|0x00000000010C4C37894160355AC08BFD65F7E4294440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
878|City|North America|Milwaukee|Wisconsin|United States|0x00000000010CBE9F1A2FDD0056C046B6F3FDD4884540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
879|City|North America|Minden|Texas|United States|0x00000000010CF0A7C64B37895AC096438B6CE7034240|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
880|City|North America|Montclair |New Jersey|United States|0x00000000010C82E2C798BBCE56C0F4FDD478E9164340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
881|City|North America|Montreal|Quebec|Canada|0xE6100000010C787AA52C436852C0068195438BC44640|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
882|City|North America|Morristown |New Jersey|United States|0x00000000010CF163CC5D4B3453C0728A8EE4F2D74340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
883|City|North America|Nantucket|Massachusetts|United States|0x00000000010CFCA9F1D24D8651C08716D9CEF7A34440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
884|City|North America|Naples|Florida|United States|0x00000000010C4B598638D67154C0DFE00B93A9323A40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
885|City|North America|New Bedford|Massachusetts|United States|0x00000000010C5D6DC5FEB2BB51C04DF38E5374D44440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
886|City|North America|New Brunswick |New Jersey|United States|0x00000000010C54742497FF9C52C0E6AE25E4833E4440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
887|City|North America|New Castle|Colorado|United States|0x00000000010C7B832F4CA65E53C06ABC749318044440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
888|City|North America|New Haven |Connecticut|United States|0x00000000010CE3361AC05B7452C0FB5C6DC5FEA24440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
889|City|North America|New London|Connecticut|United States|0x00000000010C96438B6CE75F53C0D49AE61DA7104540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
890|City|North America|New York|New York|United States|0x00000000010CC74B3789418052C0E02D90A0F8614440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
891|City|North America|Newark|New Jersey|United States|0x00000000010C0F9C33A2B43754C0C7293A92CB074440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
892|City|North America|Norfolk|Virginia|United States|0x00000000010C6F1283C0CA8953C004E78C28EDAD4240|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
893|City|North America|North Bend|Washington|United States|0x00000000010CE7FBA9F1D2F55EC0295C8FC2F5004640|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
894|City|North America|North Harford|Maryland|United States|0xE6100000010C4F1E166A4D1753C06D567DAEB6CA4340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
895|City|North America|Northampton|Massachusetts|United States|0x00000000010C13F241CF664D52C0AAF1D24D62004540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
896|City|North America|Old Saybrook|Connecticut|United States|0x00000000010CA323B9FC871852C067D5E76A2BA64440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
897|City|North America|Orange|Texas|United States|0x00000000010CE9263108ACE45BC0448B6CE7FB394140|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
898|City|North America|Oregon|Wisconsin|United States|0x00000000010C2F6EA301BC1156C03EE8D9ACFAFC4440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
899|City|North America|Orlando|Florida|United States|0x00000000010C401361C3D35754C0B515FBCBEE893C40|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
900|City|North America|Orono|Maine|United States|0x00000000010CFB5C6DC5FE2E51C0C364AA6054724640|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
901|City|North America|Oshkosh|Wisconsin|United States|0x00000000010C7AC7293A922356C0A7E8482EFF014640|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
902|City|North America|Oswego|New York|United States|0x00000000010CCC7F48BF7DDD54C093A9825149354540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
903|City|North America|Ottawa|Ontario|Canada|0x00000000010C68B3EA73B5BD56C0F775E09C112D4440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
904|City|North America|Parker|Colorado|United States|0x00000000010CC976BE9F1AB75AC096B20C71AC234340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
905|City|North America|Parkville|Maryland|United States|0x00000000010C05A3923A012956C05227A089B0A14340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
906|City|North America|Pasadena|Texas|United States|0x00000000010C3F355EBA49F45BC0DDB5847CD0A34040|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
907|City|North America|Passaic |New Jersey|United States|0x00000000010C3F355EBA498852C0A167B3EA736D4440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
908|City|North America|Paterson|New Jersey|United States|0x00000000010CD95F764F1E8A52C03EE8D9ACFA744440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
909|City|North America|Pittsfield|Massachusetts|United States|0x00000000010C6A4DF38E53A052C0DA1B7C6132354540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
910|City|North America|Plano|Texas|United States|0x00000000010C4C378941602D58C06DE7FBA9F18A4040|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
911|City|North America|Plattsburgh|New York|United States|0x00000000010C5F984C158C5E52C037894160E5584640|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
912|City|North America|Poestenkill|New York|United States|0x00000000010C3FC6DCB5846452C071AC8BDB68584540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
913|City|North America|Port Washington|Wisconsin|United States|0x00000000010CAC1C5A643B5B53C0B9FC87F4DBBF4440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
914|City|North America|Provincetown|Massachusetts|United States|0x00000000010C1B0DE02D908C51C0302AA913D0044540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
915|City|North America|Queen Anne's County|Maryland|United States|0xE6100000010CD1915CFE430A53C08351499D807E4340|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
916|City|North America|Queens|New York|United States|0xE6100000010C744694F6067352C0645DDC4603604440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
917|City|North America|Quincy|Massachusetts|United States|0x00000000010C33333333339F54C0986E1283C07A4440|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
918|City|North America|Racine|Wisconsin|United States|0x00000000010CCD3B4ED191F455C0764F1E166A5D4540|1|2009-09-28 20:19:34.760|2009-09-28 20:19:34.760
