ProductKey|ProductLabel|ProductName|ProductDescription|ProductSubcategoryKey|Manufacturer|BrandName|ClassID|ClassName|StyleID|StyleName|ColorID|ColorName|Size|SizeRange|SizeUnitMeasureID|Weight|WeightUnitMeasureID|UnitOfMeasureID|UnitOfMeasureName|StockTypeID|StockTypeName|UnitCost|UnitPrice|AvailableForSaleDate|StopSaleDate|Status|ImageURL|ProductURL
2145|805030|Adventure Works Coffee Maker 4C E080 Black|4-cup-capacity steam-driven espresso/cappuccino machine|45|Adventure Works|Adventure Works|1|Economy|1.0|Product0805030|2|Black|5.8  x 7.8  x 1.7 |||17.5|pounds|1|inches|3|Low|66.23|129.9|2004-03-09 00:00:00.000||On||
2146|805031|Adventure Works Coffee Maker Super-Auto 12C X125 Silver|Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine|45|Adventure Works|Adventure Works|3|Deluxe|1.0|Product0805031|7|Silver|22  x 20.5  x 3.4  |||8.5|pounds|1|inches|3|Low|546.68|1650.0|2009-01-02 00:00:00.000||On||
2147|805032|Adventure Works Coffee Maker Auto 10C M100 Silver|Combination 10 cup coffee maker & 15-bar pump espresso|45|Adventure Works|Adventure Works|2|Regular|1.0|Product0805032|7|Silver|16.1  x 6.5  x 1.8 |||35.6|pounds|1|inches|3|Low|343.05|745.99|2008-01-04 00:00:00.000||On||
2148|805033|Adventure Works Coffee Maker 12C M100 Silver|Combination 12 cup coffee maker,24-hour clock/timer for wake-up coffee|45|Adventure Works|Adventure Works|2|Regular|1.0|Product0805033|7|Silver|2.8  x 5.2  x 1.3 |||21.5|pounds|1|inches|3|Low|204.64|445.0|2007-01-05 00:00:00.000||On||
2149|805034|Adventure Works Coffee Maker Auto 5C E090 Silver|Combination 5 cup auto coffee maker|45|Adventure Works|Adventure Works|1|Economy|3.0|Product0805034|7|Silver|8.1  x 5  x 1.9 |||30.0|pounds|1|inches|3|Low|83.1|163.0|2006-03-08 00:00:00.000||On||
2150|805035|Adventure Works Coffee Maker 5C E090 Silver|5-Cup Capacity with glass carafe, digital soft touch pad and automatic shut off|45|Adventure Works|Adventure Works|1|Economy|1.0|Product0805035|7|Silver|17.2  x 7.5  x 3.5 |||23.0|pounds|1|inches|3|Low|75.96|149.0|2005-02-09 00:00:00.000||On||
2151|805036|Adventure Works Coffee Maker 4C E080 Silver|4-cup-capacity steam-driven espresso/cappuccino machine|45|Adventure Works|Adventure Works|1|Economy|4.0|Product0805036|7|Silver|8.1  x 5  x 1.9 |||25.0|pounds|1|inches|3|Low|66.23|129.9|2004-03-09 00:00:00.000||On||
2152|805037|Adventure Works Coffee Maker Super-Auto 12C X125 White|Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine|45|Adventure Works|Adventure Works|3|Deluxe|1.0|Product0805037|8|White|1.7  x 3.5  x 0.9  |||16.2|pounds|1|inches|3|Low|546.68|1650.0|2009-01-02 00:00:00.000||On||
2153|805038|Adventure Works Coffee Maker Auto 10C M100 White|Combination 10 cup coffee maker & 15-bar pump espresso|45|Adventure Works|Adventure Works|2|Regular|2.0|Product0805038|8|White|17.2  x 7.5  x 3.5 |||18.0|pounds|1|inches|3|Low|343.05|745.99|2008-01-04 00:00:00.000||On||
2154|805039|Adventure Works Coffee Maker 12C M100 White|Combination 12 cup coffee maker, 24-hour clock/timer for wake-up coffee|45|Adventure Works|Adventure Works|2|Regular|3.0|Product0805039|8|White|8.1  x 5  x 1.9 |||20.9|pounds|1|inches|3|Low|204.64|445.0|2007-01-05 00:00:00.000||On||
2155|805040|Adventure Works Coffee Maker Auto 5C E090 White|Combination 5 cup auto coffee maker|45|Adventure Works|Adventure Works|1|Economy|1.0|Product0805040|8|White|3  x 3.8  x 0.3 |||20.0|pounds|1|inches|3|Low|83.1|163.0|2006-03-08 00:00:00.000||On||
2156|805041|Adventure Works Coffee Maker 5C E090 White|5-Cup capacity with glass carafe, digital soft touch pad and automatic shut off|45|Adventure Works|Adventure Works|1|Economy|1.0|Product0805041|8|White|20  x 20.5  x 3.4  |||14.0|pounds|1|inches|3|Low|75.96|149.0|2005-02-09 00:00:00.000||On||
2157|805042|Adventure Works Coffee Maker 4C E080 White|4-cup-capacity steam-driven espresso/cappuccino machine|45|Adventure Works|Adventure Works|1|Economy|1.0|Product0805042|8|White|12.5  x 14  x 3.11 |||28.0|pounds|1|inches|3|Low|66.23|129.9|2004-03-09 00:00:00.000||On||
2158|805043|Adventure Works Coffee Maker Super-Auto 12C X125 Grey|Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine|45|Adventure Works|Adventure Works|3|Deluxe|1.0|Product0805043|11|Grey|2.1  x 3  x 0.9  |||26.0|pounds|1|inches|3|Low|546.68|1650.0|2009-01-02 00:00:00.000||On||
2159|805044|Adventure Works Coffee Maker Auto 10C M100 Grey|Combination 10 cup coffee maker & 15-bar pump espresso|45|Adventure Works|Adventure Works|2|Regular|2.0|Product0805044|11|Grey|1.3  x 1.1  x 3.5 |||25.0|pounds|1|inches|3|Low|343.05|745.99|2008-01-04 00:00:00.000||On||
2160|805045|Adventure Works Coffee Maker 12C M100 Grey|Combination 12 cup coffee maker, 24-hour clock/timer for wake-up coffee|45|Adventure Works|Adventure Works|2|Regular|4.0|Product0805045|11|Grey|17.5  x 28  x 3.5  |||24.0|pounds|1|inches|3|Low|204.64|445.0|2007-01-05 00:00:00.000||On||
2161|805046|Adventure Works Coffee Maker Auto 5C E090 Grey|Combination 5 cup auto coffee maker|45|Adventure Works|Adventure Works|1|Economy|1.0|Product0805046|11|Grey|17.5  x 28  x 3.5  |||25.0|pounds|1|inches|3|Low|83.1|163.0|2006-03-08 00:00:00.000||On||
2162|805047|Adventure Works Coffee Maker 5C E090 Grey|5-Cup capacity with glass carafe, digital soft touch pad and automatic shut off|45|Adventure Works|Adventure Works|1|Economy|1.0|Product0805047|11|Grey|17.4  x 12  x 1.9 |||24.0|pounds|1|inches|3|Low|75.96|149.0|2005-02-09 00:00:00.000||On||
2163|805048|Adventure Works Coffee Maker 4C E080 Grey|4-cup-capacity steam-driven espresso/cappuccino machine|45|Adventure Works|Adventure Works|1|Economy|3.0|Product0805048|11|Grey|1.3  x 1.1  x 3.5 |||26.3|pounds|1|inches|3|Low|66.23|129.9|2004-03-09 00:00:00.000||On||
2164|805049|Fabrikam Coffee Maker Super-Auto 12C X125 Black|Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine|45|Fabrikam, Inc.|Fabrikam|3|Deluxe|2.0|Product0805049|2|Black|17.4  x 12  x 1.8 |||25.4|pounds|1|inches|3|Low|546.68|1650.0|2009-01-02 00:00:00.000||On||
2165|805050|Fabrikam Coffee Maker Auto 10C M100 Black|Combination 10 cup coffee maker & 15-bar pump espresso|45|Fabrikam, Inc.|Fabrikam|2|Regular|2.0|Product0805050|2|Black|17.5  x 28  x 3.5  |||17.5|pounds|1|inches|3|Low|343.05|745.99|2008-01-04 00:00:00.000||On||
2166|805051|Fabrikam Coffee Maker 12C M100 Black|Combination 12 cup coffee maker, 24-hour clock/timer for wake-up coffee|45|Fabrikam, Inc.|Fabrikam|2|Regular|1.0|Product0805051|2|Black|8.6 x 12.4 x 13 |||8.5|pounds|1|inches|3|Low|204.64|445.0|2007-01-05 00:00:00.000||On||
2167|805052|Fabrikam Coffee Maker Auto 5C E090 Black|Combination 5 cup auto coffee maker|45|Fabrikam, Inc.|Fabrikam|1|Economy|5.0|Product0805052|2|Black|5.8  x 7.8  x 1.7 |||35.6|pounds|1|inches|3|Low|83.1|163.0|2006-03-08 00:00:00.000||On||
2168|805053|Fabrikam Coffee Maker 5C E090 Black|5-Cup Capacity with glass carafe, digital soft touch pad and automatic shut off|45|Fabrikam, Inc.|Fabrikam|1|Economy|5.0|Product0805053|2|Black|5.8  x 7.8  x 1.7 |||21.5|pounds|1|inches|3|Low|75.96|149.0|2005-02-09 00:00:00.000||On||
2169|805054|Fabrikam Coffee Maker 4C E080 Black|4-cup-capacity steam-driven espresso/cappuccino machine|45|Fabrikam, Inc.|Fabrikam|1|Economy|1.0|Product0805054|2|Black|22  x 20.5  x 3.4  |||30.0|pounds|1|inches|3|Low|66.23|129.9|2004-03-09 00:00:00.000||On||
2170|805055|Fabrikam Coffee Maker Super-Auto 12C X125 Silver|Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine|45|Fabrikam, Inc.|Fabrikam|3|Deluxe|1.0|Product0805055|7|Silver|16.1  x 6.5  x 1.8 |||23.0|pounds|1|inches|3|Low|546.68|1650.0|2009-01-02 00:00:00.000||On||
2171|805056|Fabrikam Coffee Maker Auto 10C M100 Silver|Combination 10 cup coffee maker & 15-bar pump espresso|45|Fabrikam, Inc.|Fabrikam|2|Regular|3.0|Product0805056|7|Silver|2.8  x 5.2  x 1.3 |||25.0|pounds|1|inches|3|Low|343.05|745.99|2008-01-04 00:00:00.000||On||
2172|805057|Fabrikam Coffee Maker 12C M100 Silver|Combination 12 cup coffee maker,24-hour clock/timer for wake-up coffee|45|Fabrikam, Inc.|Fabrikam|2|Regular|1.0|Product0805057|7|Silver|8.1  x 5  x 1.9 |||16.2|pounds|1|inches|3|Low|204.64|445.0|2007-01-05 00:00:00.000||On||
2173|805058|Fabrikam Coffee Maker Auto 5C E090 Silver|Combination 5 cup auto coffee maker|45|Fabrikam, Inc.|Fabrikam|1|Economy|3.0|Product0805058|7|Silver|17.2  x 7.5  x 3.5 |||18.0|pounds|1|inches|3|Low|83.1|163.0|2006-03-08 00:00:00.000||On||
2174|805059|Fabrikam Coffee Maker 5C E090 Silver|5-Cup Capacity with glass carafe, digital soft touch pad and automatic shut off|45|Fabrikam, Inc.|Fabrikam|1|Economy|2.0|Product0805059|7|Silver|8.1  x 5  x 1.9 |||20.9|pounds|1|inches|3|Low|75.96|149.0|2005-02-09 00:00:00.000||On||
2175|805060|Fabrikam Coffee Maker 4C E080 Silver|4-cup-capacity steam-driven espresso/cappuccino machine|45|Fabrikam, Inc.|Fabrikam|1|Economy|2.0|Product0805060|7|Silver|1.7  x 3.5  x 0.9  |||28.0|pounds|1|inches|3|Low|66.23|129.9|2004-03-09 00:00:00.000||On||
2176|805061|Fabrikam Coffee Maker Super-Auto 12C X125 White|Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine|45|Fabrikam, Inc.|Fabrikam|3|Deluxe|1.0|Product0805061|8|White|17.2  x 7.5  x 3.5 |||26.0|pounds|1|inches|3|Low|546.68|1650.0|2009-01-02 00:00:00.000||On||
2177|805062|Fabrikam Coffee Maker Auto 10C M100 White|Combination 10 cup coffee maker & 15-bar pump espresso|45|Fabrikam, Inc.|Fabrikam|2|Regular|1.0|Product0805062|8|White|8.1  x 5  x 1.9 |||25.0|pounds|1|inches|3|Low|343.05|745.99|2008-01-04 00:00:00.000||On||
2178|805063|Fabrikam Coffee Maker 12C M100 White|Combination 12 cup coffee maker, 24-hour clock/timer for wake-up coffee|45|Fabrikam, Inc.|Fabrikam|2|Regular|1.0|Product0805063|8|White|3  x 3.8  x 0.3 |||24.0|pounds|1|inches|3|Low|204.64|445.0|2007-01-05 00:00:00.000||On||
2179|805064|Fabrikam Coffee Maker Auto 5C E090 White|Combination 5 cup auto coffee maker|45|Fabrikam, Inc.|Fabrikam|1|Economy|3.0|Product0805064|8|White|20  x 20.5  x 3.4  |||25.0|pounds|1|inches|3|Low|83.1|163.0|2006-03-08 00:00:00.000||On||
2180|805065|Fabrikam Coffee Maker 5C E090 White|5-Cup Capacity with glass carafe, digital soft touch pad and automatic shut off|45|Fabrikam, Inc.|Fabrikam|1|Economy|2.0|Product0805065|8|White|12.5  x 14  x 3.1 |||24.0|pounds|1|inches|3|Low|75.96|149.0|2005-02-09 00:00:00.000||On||
2181|805066|Fabrikam Coffee Maker 4C E080 White|4-cup-capacity steam-driven espresso/cappuccino machine|45|Fabrikam, Inc.|Fabrikam|1|Economy|1.0|Product0805066|8|White|2.1  x 3  x 0.9  |||26.3|pounds|1|inches|3|Low|66.23|129.9|2004-03-09 00:00:00.000||On||
2182|805067|Fabrikam Coffee Maker Super-Auto 12C X125 Grey|Combination 12 cup Super-Auto coffee maker, 1250-watt super-automatic espresso machine|45|Fabrikam, Inc.|Fabrikam|3|Deluxe|4.0|Product0805067|11|Grey|1.3  x 1.1  x 3.5 |||25.4|pounds|1|inches|3|Low|546.68|1650.0|2009-01-02 00:00:00.000||On||
2183|805068|Fabrikam Coffee Maker Auto 10C M100 Grey|Combination 10 cup coffee maker & 15-bar pump espresso|45|Fabrikam, Inc.|Fabrikam|2|Regular|2.0|Product0805068|11|Grey|17.5  x 28  x 3.5  |||17.5|pounds|1|inches|3|Low|343.05|745.99|2008-01-04 00:00:00.000||On||
2184|805069|Fabrikam Coffee Maker 12C M100 Grey|Combination 12 cup coffee maker, 24-hour clock/timer for wake-up coffee|45|Fabrikam, Inc.|Fabrikam|2|Regular|3.0|Product0805069|11|Grey|17.5  x 28  x 3.5  |||8.5|pounds|1|inches|3|Low|204.64|445.0|2007-01-05 00:00:00.000||On||
2185|805070|Fabrikam Coffee Maker Auto 5C E090 Grey|Combination 5 cup auto coffee maker|45|Fabrikam, Inc.|Fabrikam|1|Economy|3.0|Product0805070|11|Grey|17.4  x 12  x 1.9 |||35.6|pounds|1|inches|3|Low|83.1|163.0|2006-03-08 00:00:00.000||On||
2186|805071|Fabrikam Coffee Maker 5C E090 Grey|5-Cup Capacity with glass carafe, digital soft touch pad and automatic shut off|45|Fabrikam, Inc.|Fabrikam|1|Economy|3.0|Product0805071|11|Grey|1.3  x 1.1  x 3.5 |||21.5|pounds|1|inches|3|Low|75.96|149.0|2005-02-09 00:00:00.000||On||
2187|805072|Fabrikam Coffee Maker 4C E080 Grey|4-cup-capacity steam-driven espresso/cappuccino machine|45|Fabrikam, Inc.|Fabrikam|1|Economy|1.0|Product0805072|11|Grey|17.4  x 12  x 1.8 |||30.0|pounds|1|inches|3|Low|66.23|129.9|2004-03-09 00:00:00.000||On||
2188|805073|Fabrikam Coffee Maker 12C M100 Gold|Combination 12 cup coffee maker, 24-hour clock/timer for wake-up coffee|45|Fabrikam, Inc.|Fabrikam|2|Regular|1.0|Product0805073|15|Gold|17.5  x 28  x 3.5  |||23.0|pounds|1|inches|3|Low|204.64|445.0|2007-01-05 00:00:00.000||On||
2189|805074|Fabrikam Coffee Maker Auto 5C E090 Gold|Combination 5 cup auto coffee maker|45|Fabrikam, Inc.|Fabrikam|1|Economy|1.0|Product0805074|15|Gold|12.4  x 14  x 3.8 |||25.0|pounds|1|inches|3|Low|83.1|163.0|2006-03-08 00:00:00.000||On||
2190|806001|Adventure Works Floor Lamp X1150 Black|Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt|46|Adventure Works|Adventure Works|3|Deluxe|1.0|Product0806001|2|Black|15.2 x 13 x 14.2|||10.6|pounds|1|inches|1|High|210.72|635.99|2009-01-02 00:00:00.000||On||
2191|806002|Adventure Works Floor Lamp M2150 Black|Home design barrel series floor lamp in sea blue, wrought iron frame|46|Adventure Works|Adventure Works|2|Regular|1.0|Product0806002|2|Black|8 x 7 x 23.5|||7.0|pounds|1|inches|1|High|155.89|339.0|2008-01-04 00:00:00.000||On||
2192|806003|Adventure Works Chandelier M8150 Black|One-Light mini duo mount chandelier, British bronze with prismatic glass crystals|46|Adventure Works|Adventure Works|2|Regular|3.0|Product0806003|2|Black|8 x 8 x 28.5|||18.6|pounds|1|inches|1|High|123.47|268.5|2008-01-05 00:00:00.000||On||
2193|806004|Adventure Works Chandelier M6150 Black|Globe marina Five-Light chandelier, antique bronze with opal globes|46|Adventure Works|Adventure Works|2|Regular|1.0|Product0806004|2|Black|7 x 7 x 12 |||2.0|pounds|1|inches|1|High|105.76|229.99|2007-03-08 00:00:00.000||On||
2194|806005|Adventure Works Wall Lamp E2150 Black|Brushed nickel two light wall sconce, mount up or down|46|Adventure Works|Adventure Works|1|Economy|1.0|Product0806005|2|Black|8 x 8 x 28.5|||3.2|pounds|1|inches|1|High|61.17|119.99|2007-02-09 00:00:00.000||On||
2195|806006|Adventure Works Wall Lamp E3150 Black|Paradise east three-light wall bracket in burnished rattan|46|Adventure Works|Adventure Works|1|Economy|1.0|Product0806006|2|Black|14.3 x 10.7 x 10.5|||3.2|pounds|1|inches|1|High|52.0|101.99|2006-03-09 00:00:00.000||On||
2196|806007|Adventure Works Desk Lamp E1300 Black|2-Way brightness control lets you adjust powerful light to suit your personal preferences|46|Adventure Works|Adventure Works|1|Economy|1.0|Product0806007|2|Black|14.3 x 10.7 x 10.5|||14.7|pounds|1|inches|1|High|40.76|79.95|2005-05-04 00:00:00.000||On||
2197|806008|Adventure Works Desk Lamp E1200 Black|Measures 23-1/2 inches in height, Rocker on/off switch, sleek brushed steel finish,|46|Adventure Works|Adventure Works|1|Economy|1.0|Product0806008|2|Black|13.5x14.2x10|||6.9|pounds|1|inches|1|High|15.29|29.99|2004-06-08 00:00:00.000||On||
2198|806009|Adventure Works Floor Lamp X1150 White|Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt|46|Adventure Works|Adventure Works|3|Deluxe|1.0|Product0806009|8|White|20 x 4.5 x 21 |||7.0|pounds|1|inches|1|High|210.72|635.99|2005-11-07 00:00:00.000||On||
2199|806010|Adventure Works Floor Lamp M2150 White|Home design barrel series floor lamp in sea blue, wrought iron frame|46|Adventure Works|Adventure Works|2|Regular|4.0|Product0806010|8|White|14 x 10 x 64 |||11.0|pounds|1|inches|1|High|155.89|339.0|2008-01-04 00:00:00.000||On||
2200|806011|Adventure Works Chandelier M8150 White|One-Light mini duo mount chandelier, British bronze with prismatic glass crystals|46|Adventure Works|Adventure Works|2|Regular|3.0|Product0806011|8|White|13.5x14.2x10|||8.0|pounds|1|inches|1|High|123.47|268.5|2008-01-05 00:00:00.000||On||
2201|806012|Adventure Works Chandelier M6150 White|Globe marina Five-Light chandelier, antique bronze with opal globes|46|Adventure Works|Adventure Works|2|Regular|1.0|Product0806012|8|White|13x14x10|||12.4|pounds|1|inches|1|High|105.76|229.99|2007-03-08 00:00:00.000||On||
2202|806013|Adventure Works Wall Lamp E2150 White|Brushed nickel two light wall sconce, mount up or down|46|Adventure Works|Adventure Works|1|Economy|1.0|Product0806013|8|White|14.3 x 10.7 x 10.5|||9.6|pounds|1|inches|1|High|61.17|119.99|2007-02-09 00:00:00.000||On||
2203|806014|Adventure Works Wall Lamp E3150 White|Paradise east three-light wall bracket in burnished rattan|46|Adventure Works|Adventure Works|1|Economy|1.0|Product0806014|8|White|10.5 x 10.5 x 14.5|||4.6|pounds|1|inches|1|High|52.0|101.99|2006-03-09 00:00:00.000||On||
2204|806015|Adventure Works Desk Lamp E1300 White|2-Way brightness control lets you adjust powerful light to suit your personal preferences|46|Adventure Works|Adventure Works|1|Economy|1.0|Product0806015|8|White|15.5 x 12.5 x 10.5|||4.0|pounds|1|inches|1|High|40.76|79.95|2005-05-04 00:00:00.000||On||
2205|806016|Adventure Works Desk Lamp E1200 White|Measures 23-1/2 inches in height, rocker on/off switch, sleek brushed steel finish|46|Adventure Works|Adventure Works|1|Economy|1.0|Product0806016|8|White|12 x 12.8 x 10.5|||2.6|pounds|1|inches|1|High|15.29|29.99|2004-06-08 00:00:00.000||On||
2206|806017|Adventure Works Floor Lamp X1150 Silver|Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt|46|Adventure Works|Adventure Works|3|Deluxe|1.0|Product0806017|7|Silver|5 x 4 x 6.5|||3.2|pounds|1|inches|1|High|210.72|635.99|2005-11-07 00:00:00.000||On||
2207|806018|Adventure Works Floor Lamp M2150 Silver|Home design barrel series floor Lamp in sea blue, wrought iron frame|46|Adventure Works|Adventure Works|2|Regular|1.0|Product0806018|7|Silver|7 x 7 x 16.4|||3.0|pounds|1|inches|1|High|155.89|339.0|2008-01-04 00:00:00.000||On||
2208|806019|Adventure Works Chandelier M8150 Silver|One-Light mini duo mount chandelier, British bronze with prismatic glass crystals|46|Adventure Works|Adventure Works|2|Regular|5.0|Product0806019|7|Silver|5 x 4 x 6.5|||2.0|pounds|1|inches|1|High|123.47|268.5|2008-01-05 00:00:00.000||On||
2209|806020|Adventure Works Chandelier M6150 Silver|Globe marina Five-Light chandelier, antique bronze with opal globes|46|Adventure Works|Adventure Works|2|Regular|1.0|Product0806020|7|Silver|6 x 6 x 18 |||4.0|pounds|1|inches|1|High|105.76|229.99|2007-03-08 00:00:00.000||On||
2210|806021|Adventure Works Wall Lamp E2150 Silver|Brushed nickel two light wall sconce, mount up or down|46|Adventure Works|Adventure Works|1|Economy|1.0|Product0806021|7|Silver|5 x 4 x 6.5|||1.4|pounds|1|inches|1|High|61.17|119.99|2007-02-09 00:00:00.000||On||
2211|806022|Adventure Works Wall Lamp E3150 Silver|Paradise east Three-Light wall bracket in burnished rattan|46|Adventure Works|Adventure Works|1|Economy|5.0|Product0806022|7|Silver|7 x 7 x 16.4|||7.0|pounds|1|inches|1|High|52.0|101.99|2006-03-09 00:00:00.000||On||
2212|806023|Adventure Works Desk Lamp E1300 Silver|2-Way brightness control lets you adjust powerful light to suit your personal preferences|46|Adventure Works|Adventure Works|1|Economy|1.0|Product0806023|7|Silver|5 x 4 x 6.5|||19.3|pounds|1|inches|1|High|40.76|79.95|2005-05-04 00:00:00.000||On||
2213|806024|Adventure Works Desk Lamp E1200 Silver|Measures 23-1/2 inches in height, rocker on/off switch, sleek brushed steel finish|46|Adventure Works|Adventure Works|1|Economy|5.0|Product0806024|7|Silver|7 x 7 x 16.4|||4.5|pounds|1|inches|1|High|15.29|29.99|2004-06-08 00:00:00.000||On||
2214|806025|Adventure Works Floor Lamp X1150 Grey|Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt|46|Adventure Works|Adventure Works|3|Deluxe|1.0|Product0806025|11|Grey|5 x 5 x 7.5 |||2.0|pounds|1|inches|1|High|210.72|635.99|2005-11-07 00:00:00.000||On||
2215|806026|Adventure Works Floor Lamp M2150 Grey|Home design barrel series floor lamp in sea blue, wrought iron frame|46|Adventure Works|Adventure Works|2|Regular|1.0|Product0806026|11|Grey|14 x 5 x 5|||4.0|pounds|1|inches|1|High|155.89|339.0|2008-01-04 00:00:00.000||On||
2216|806027|Adventure Works Chandelier M8150 Grey|One-Light mini Duo mount chandelier, British bronze with prismatic glass crystals|46|Adventure Works|Adventure Works|2|Regular|1.0|Product0806027|11|Grey|5 x 4 x 6.5|||8.0|pounds|1|inches|1|High|123.47|268.5|2008-01-05 00:00:00.000||On||
2217|806028|Adventure Works Chandelier M6150 Grey|Globe marina Five-Light chandelier, antique bronze with opal globes|46|Adventure Works|Adventure Works|2|Regular|1.0|Product0806028|11|Grey|14 x 5 x 5|||3.8|pounds|1|inches|1|High|105.76|229.99|2007-03-08 00:00:00.000||On||
2218|806029|Adventure Works Wall Lamp E2150 Grey|Brushed nickel two light wall sconce, mount up or down|46|Adventure Works|Adventure Works|1|Economy|1.0|Product0806029|11|Grey|5 x 4 x 6.5|||2.5|pounds|1|inches|1|High|61.17|119.99|2007-02-09 00:00:00.000||On||
2219|806030|Adventure Works Wall Lamp E3150 Grey|Paradise east Three-Light wall bracket in burnished rattan|46|Adventure Works|Adventure Works|1|Economy|1.0|Product0806030|11|Grey|14 x 5 x 5|||3.8|pounds|1|inches|1|High|52.0|101.99|2006-03-09 00:00:00.000||On||
2220|806031|Adventure Works Desk Lamp E1300 Grey|2-Way brightness control lets you adjust powerful light to suit your personal preferences|46|Adventure Works|Adventure Works|1|Economy|1.0|Product0806031|11|Grey|5 x 5 x 7.5 |||14.4|pounds|1|inches|1|High|40.76|79.95|2005-05-04 00:00:00.000||On||
2221|806032|Adventure Works Desk Lamp E1200 Grey|Measures 23-1/2 inches in height, rocker on/off switch, sleek brushed steel finish|46|Adventure Works|Adventure Works|1|Economy|5.0|Product0806032|11|Grey|10.5 x 10.5 x 14.5|||7.9|pounds|1|inches|1|High|15.29|29.99|2004-06-08 00:00:00.000||On||
2222|806033|Adventure Works Floor Lamp X1150 Blue|Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt|46|Adventure Works|Adventure Works|3|Deluxe|1.0|Product0806033|3|Blue|14 x 5 x 5|||5.5|pounds|1|inches|1|High|210.72|635.99|2005-11-07 00:00:00.000||On||
2223|806034|Adventure Works Floor Lamp M2150 Blue|Home design barrel series floor lamp in sea blue, wrought iron frame|46|Adventure Works|Adventure Works|2|Regular|3.0|Product0806034|3|Blue|10.2 x 10.6 x 14.4 |||3.3|pounds|1|inches|1|High|155.89|339.0|2008-01-04 00:00:00.000||On||
2224|806035|Adventure Works Chandelier M8150 Blue|One-Light mini Duo mount chandelier, British bronze with prismatic glass crystals|46|Adventure Works|Adventure Works|2|Regular|3.0|Product0806035|3|Blue|10 x 15 x 6|||13.1|pounds|1|inches|1|High|123.47|268.5|2008-01-05 00:00:00.000||On||
2225|806036|Adventure Works Chandelier M6150 Blue|Globe marina Five-Light chandelier, antique bronze with opal globes|46|Adventure Works|Adventure Works|2|Regular|5.0|Product0806036|3|Blue|10.2 x 10.6 x 14.4 |||10.6|pounds|1|inches|1|High|105.76|229.99|2007-03-08 00:00:00.000||On||
2226|806037|Adventure Works Wall Lamp E2150 Blue|Brushed nickel two light wall sconce, mount up or down|46|Adventure Works|Adventure Works|1|Economy|1.0|Product0806037|3|Blue|10.2 x 10.2 x 63 |||14.0|pounds|1|inches|1|High|61.17|119.99|2007-02-09 00:00:00.000||On||
2227|806038|Adventure Works Wall Lamp E3150 Blue|Paradise east Three-Light wall bracket in burnished rattan|46|Adventure Works|Adventure Works|1|Economy|2.0|Product0806038|3|Blue|10.2 x 10.6 x 14.4 |||10.4|pounds|1|inches|1|High|52.0|101.99|2006-03-09 00:00:00.000||On||
2228|806039|Adventure Works Desk Lamp E1300 Blue|2-Way brightness control lets you adjust powerful light to suit your personal preferences|46|Adventure Works|Adventure Works|1|Economy|5.0|Product0806039|3|Blue|10 x 15 x 6|||6.6|pounds|1|inches|1|High|40.76|79.95|2005-05-04 00:00:00.000||On||
2229|806040|Adventure Works Desk Lamp E1200 Blue|Measures 23-1/2 inches in height, rocker on/off switch, sleek brushed steel finish|46|Adventure Works|Adventure Works|1|Economy|2.0|Product0806040|3|Blue|10 x 10 x 16.5|||4.0|pounds|1|inches|1|High|15.29|29.99|2004-06-08 00:00:00.000||On||
2230|806041|WWI Floor Lamp X115 Black|Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt|46|Wide World Importers|Wide World Importers|3|Deluxe|3.0|Product0806041|2|Black|6.5 x 4 x 9|||2.0|pounds|1|inches|1|High|210.72|635.99|2006-05-01 00:00:00.000||On||
2231|806042|WWI Floor Lamp M215 Black|Home design barrel series floor lamp in sea blue, wrought iron frame|46|Wide World Importers|Wide World Importers|2|Regular|1.0|Product0806042|2|Black|8 x 4 x 9|||3.5|pounds|1|inches|1|High|155.89|339.0|2008-01-04 00:00:00.000||On||
2232|806043|WWI Chandelier M815 Black|One-Light mini Duo mount chandelier, British bronze with prismatic glass crystals|46|Wide World Importers|Wide World Importers|2|Regular|5.0|Product0806043|2|Black|12 x 10.5 x 14 |||8.0|pounds|1|inches|1|High|123.47|268.5|2008-01-05 00:00:00.000||On||
2233|806044|WWI Chandelier M615 Black|Globe marina Five-Light chandelier, antique bronze with opal globes|46|Wide World Importers|Wide World Importers|2|Regular|1.0|Product0806044|2|Black|15.5 x 10.5 x 14 |||13.0|pounds|1|inches|1|High|105.76|229.99|2007-03-08 00:00:00.000||On||
